user_id,anime_id,rating
56763,9253,10
26587,461,7
44794,10779,-1
63086,19221,8
3903,24833,9
19043,14349,-1
68034,10110,7
22437,11813,7
54084,3964,-1
57,6702,8
72577,1535,-1
68759,687,8
41407,6927,-1
41124,330,7
49293,6030,8
71447,6547,9
27304,19815,10
50375,20021,8
2289,14345,10
72760,4214,10
42368,31636,7
16277,2829,9
28107,532,10
40537,882,-1
27970,813,-1
27707,269,10
46287,1264,-1
29431,5041,8
20684,251,8
1617,3588,8
30132,881,5
46981,28907,10
22109,18195,9
40285,49,-1
52456,10620,5
31148,26351,7
46059,385,7
12658,15059,10
48668,25157,7
8699,10495,-1
10888,252,7
23615,10793,9
27065,24031,-1
13131,15613,9
11984,136,7
28650,4437,-1
56694,32215,8
14369,392,9
19898,61,-1
63848,6213,9
32988,16742,7
4133,18661,7
42533,487,6
33528,23311,6
28783,23847,10
52741,873,8
46348,6920,6
57981,10217,7
26738,247,-1
18301,3266,-1
30655,10165,10
26883,527,10
20269,137,9
58775,6500,7
6784,4975,-1
1693,15583,9
51206,1195,9
40859,10681,8
4911,199,8
60664,223,9
11687,32729,8
11423,10671,4
58202,1222,7
57753,219,3
70810,8861,10
54818,4224,8
44979,8676,8
36749,22297,8
62125,24231,7
46391,5114,10
46153,19855,-1
32412,4224,9
41654,11359,8
5156,4382,5
62088,18753,8
2665,21405,7
70167,6347,-1
26304,6547,-1
60968,43,9
10814,449,8
40512,245,10
54964,2404,9
64825,13367,9
13833,14345,9
5404,1482,5
30880,28497,8
36118,2993,5
51786,230,7
29391,5998,8
71997,31859,7
44905,19383,6
14264,13667,-1
59187,430,10
21181,11111,7
5176,4224,7
29177,5032,7
21856,2418,8
44536,27831,6
25013,594,8
40547,1836,7
72803,5690,8
28967,3092,-1
29758,550,-1
15416,6987,5
8001,350,10
58989,2070,2
27319,1838,7
54869,953,8
56757,23281,7
51699,397,8
26408,10863,-1
52579,121,9
6959,9253,10
47487,16436,3
2793,15487,-1
4370,11111,5
27970,11771,8
7572,896,5
6414,227,10
58437,937,6
48389,14349,9
64838,29803,8
62029,532,8
13780,16011,10
50322,790,9
42292,6880,7
2347,317,10
50391,24765,10
41573,14345,7
46122,30276,10
39752,15417,9
69997,5228,10
23006,813,10
57601,1215,5
27183,8525,7
44272,10321,-1
56295,8841,9
30452,5682,8
4263,1818,-1
66427,5680,8
48648,4903,7
47345,1994,-1
31165,23277,8
47838,10165,8
47908,15771,8
3563,3712,8
38244,10087,9
16308,8574,5
46630,14283,-1
26595,30544,7
55228,7593,7
16362,13469,7
54166,3407,-1
60537,10572,6
15445,2986,8
11488,4224,8
71163,4189,-1
201,14543,-1
6229,121,7
29568,3092,10
16030,541,-1
30597,201,8
19251,9253,10
24407,199,8
22596,10397,7
29998,2994,10
13926,1889,7
40352,11981,10
61319,8460,5
5310,7082,4
59299,1563,7
44357,340,7
47395,4224,7
33721,29095,9
39963,10620,7
24106,14289,-1
17660,19775,9
61348,958,7
31773,32,9
52196,1943,7
59820,2923,8
10619,72,6
55594,45,10
54199,4181,8
9241,849,5
26143,10805,-1
68508,2130,8
5937,5039,8
42790,32608,-1
64938,193,8
11845,16662,10
63754,16918,-1
54713,20473,6
73234,5205,8
52940,192,6
32807,24833,8
25683,201,8
42341,4835,8
48522,1519,9
8652,2890,-1
30346,15565,-1
61338,20449,7
62081,17895,-1
48625,25303,7
44925,28121,-1
8308,5042,8
34473,934,10
57892,3421,7
58378,1471,-1
4838,4363,7
26891,3349,-1
53897,1023,4
46886,269,-1
30477,145,10
60109,1210,9
28554,9919,10
31165,4181,10
51938,22763,8
58343,21421,-1
67836,462,6
59421,897,-1
27799,482,6
47724,205,8
47633,2966,9
30047,4155,-1
45606,2952,10
1237,11241,5
2695,26351,6
25917,99,8
37929,27831,8
37922,68,6
10061,28171,-1
69079,4975,-1
59541,1144,8
44730,17725,6
44949,6880,9
1338,645,-1
4979,15807,8
49930,12189,9
38892,7627,10
1497,1691,8
72875,17121,7
66095,10490,9
34620,21329,9
58273,1071,-1
42843,21743,8
4442,21327,8
61056,30503,9
25421,6500,9
67866,30300,5
48877,8426,9
3569,22663,3
59280,1686,8
7684,1887,10
73159,5521,7
27034,10067,8
24645,139,6
30042,11771,10
52217,24,7
22815,23309,6
9237,9919,7
43521,10800,6
41071,14289,-1
23443,5118,-1
6246,5764,7
60150,443,9
13999,2001,-1
26118,1292,9
926,3784,9
3603,10298,9
1048,4654,-1
41183,743,-1
9581,4181,-1
3968,552,-1
26812,10719,3
49900,2002,8
53650,790,10
38472,18413,7
19711,550,7
72500,14227,10
44509,15109,5
18091,9989,8
67762,15689,-1
65339,1132,8
55782,181,8
2023,6635,-1
3215,248,7
11877,12471,9
54589,10020,7
40521,904,4
61620,10620,8
51270,1498,8
29806,3299,10
37205,22729,-1
71245,15451,9
54332,29803,9
23291,226,10
39152,31338,7
21044,28927,6
12054,6547,9
13131,431,10
19291,14467,10
41720,13263,-1
52300,2873,7
36377,16498,10
35015,20977,8
8221,390,7
22206,9750,7
4004,889,7
58508,2966,-1
61659,102,-1
57393,512,10
41144,22547,7
28368,9253,-1
32068,15417,8
34010,12001,-1
17261,1757,10
46055,11761,10
72511,10620,8
45362,427,8
21659,31109,10
68598,11771,-1
24413,1016,-1
5576,64,9
68707,1401,-1
70027,2236,8
45042,45,10
27929,32023,7
19011,4654,9
40429,11761,10
31338,9736,8
40751,25159,7
9920,22877,7
37681,232,-1
34584,71,8
19449,30383,7
21579,14833,-1
25897,572,8
17601,412,-1
51618,158,7
52240,2476,8
28262,5233,4
61409,591,4
33285,14293,-1
52169,512,9
49929,4460,5
63624,23755,-1
3724,1575,9
60074,11917,8
30201,2476,2
72264,31710,7
60918,9135,5
22011,1721,7
13848,1535,8
49776,29785,8
33715,5772,6
21345,18153,8
60524,1830,5
65999,15,8
20274,14237,8
70179,1210,-1
65190,30,10
22701,452,-1
20059,6547,7
8925,228,5
21497,16894,10
17343,23311,9
29333,3470,-1
22275,849,-1
24489,1423,6
34978,28701,9
28783,30,9
22991,5079,8
70662,3782,-1
57496,5507,8
56760,22835,5
14536,269,8
41137,18745,-1
52701,16035,8
67598,6547,8
67272,3457,8
49929,1674,7
14865,27991,6
52447,9355,-1
14938,21431,8
26845,20973,7
20637,13599,7
8557,6574,7
25262,25013,6
64725,11285,-1
45665,204,-1
64435,4181,9
31847,762,7
52411,276,7
18964,12293,9
26982,58,8
53596,14527,-1
3420,20899,10
67324,2001,8
72337,4975,8
61577,467,7
25770,20709,8
67807,3712,8
54688,133,7
37427,7791,9
24828,710,-1
49900,361,7
36118,13939,6
27220,10647,10
53894,20507,8
48715,6213,9
62549,6368,-1
32050,257,9
7765,6165,5
31796,12531,10
41602,950,8
57550,53,8
20257,6381,10
49929,1023,7
41536,21677,7
34735,24455,8
16716,31121,8
42924,10108,9
12416,19391,7
55187,853,10
28763,4752,10
37730,16512,10
16653,2130,10
58143,441,7
71927,26243,8
59966,2927,-1
8674,1482,-1
51133,19815,8
28810,1943,8
58984,4224,10
58943,153,7
60352,553,6
16699,21033,9
51526,109,7
25818,10800,9
50795,3270,8
11638,11617,-1
34462,339,8
56631,16694,9
38950,376,-1
2181,2236,7
22911,1303,10
1248,18153,-1
71691,23701,8
60632,226,8
33203,5322,6
72002,2164,9
32781,2923,7
70513,5630,9
54524,585,9
20862,8465,8
59879,3785,7
59592,1269,8
29706,10218,9
23057,26213,8
49805,2236,8
29834,609,9
19217,4725,7
4814,189,5
43691,5150,7
30510,2472,8
45097,15437,7
39522,14833,5
10806,223,9
15459,7593,10
36717,2167,10
68633,18195,7
72347,8557,9
55736,658,8
4979,6572,7
27600,19221,6
65252,22147,8
26343,325,-1
11691,16397,-1
57479,21881,7
65332,23289,7
2165,31138,-1
49817,3572,9
11318,3229,9
57637,1575,10
47152,205,8
72759,4744,8
41329,18713,10
54420,1559,7
58974,572,-1
53958,443,6
62901,8086,-1
14866,10863,8
61389,11001,9
43764,30276,10
4575,27787,9
42049,29101,9
47810,508,9
44561,1725,6
72319,30705,6
71654,5958,7
22792,23273,-1
21909,20021,6
69691,14837,8
68477,28391,8
24072,10719,7
10996,4134,-1
62480,17777,8
27925,8795,7
24579,6,10
18930,2116,6
52063,565,8
58539,4214,8
24564,10578,8
64627,8074,7
69174,187,-1
55774,6880,7
53007,5521,-1
41212,550,6
54330,6351,8
61375,223,7
3588,11771,7
44946,23321,-1
56314,490,8
59994,20,10
13451,9041,-1
25181,16524,-1
32872,2001,10
59131,2131,-1
34033,20903,7
71904,10456,7
65953,64,6
23540,813,-1
45187,2759,9
66903,1546,-1
27786,1553,-1
21243,1254,9
41082,9624,-1
41694,23233,8
15159,146,7
31237,16524,9
56075,21659,9
46320,2130,7
60753,326,-1
16466,4059,9
11224,1072,10
71721,15809,9
52640,1108,7
34084,134,8
25354,28431,7
7561,2535,5
41862,5593,5
17854,239,10
27372,4192,-1
27231,7311,10
11210,849,10
55511,8277,7
30193,4720,8
51344,1887,10
51005,4772,6
35545,17265,10
28978,2594,8
31180,395,5
60462,2129,-1
54774,3958,-1
65709,136,-1
33919,6512,7
405,16067,9
59531,2449,7
24834,11785,7
18861,13469,7
61417,2156,8
17210,4181,7
53950,4938,7
55019,11161,8
11642,20785,7
4413,366,-1
68522,21677,6
25423,527,-1
12616,6682,8
34146,552,8
46185,71,9
65175,2658,6
50123,2236,9
4206,4938,-1
59484,578,8
64817,19429,6
6906,530,-1
56738,30,5
5720,201,8
23302,570,9
12166,30205,10
31707,12477,9
27425,8424,7
62370,8630,-1
25007,3782,9
42199,16592,-1
59722,710,7
4953,1344,9
530,29101,5
42471,10110,-1
8103,534,8
29255,11531,7
55234,10620,6
9752,31764,8
46744,10851,7
52750,5342,9
21507,3503,7
21640,14467,3
4985,1432,6
29121,7593,6
11048,6692,-1
8286,3392,8
58244,136,9
55681,13601,9
11536,1965,7
18985,10495,7
28435,12015,-1
53539,6512,9
58135,205,9
12372,1943,8
52976,24211,7
57113,31051,9
51441,122,8
63745,14813,9
58161,447,10
41498,21995,8
38681,13601,9
11188,3588,10
6232,531,7
12938,2119,8
44179,6,-1
66355,591,6
5605,1195,8
49496,949,7
52630,2955,8
11613,1361,6
54579,6880,6
6015,482,6
40606,9756,10
53510,10447,7
68240,64,8
50562,883,8
22627,10740,8
35107,15881,6
24302,10110,-1
57019,4059,8
62615,4081,8
73220,1570,-1
50125,2154,9
8544,187,8
56694,29095,9
61500,4026,9
46462,469,7
65230,9760,6
68204,98,7
34724,13333,7
19212,1575,-1
60847,20507,8
35274,18679,8
49180,3002,8
63795,10080,-1
66025,9074,7
49224,456,7
59858,9493,6
42635,20033,7
54513,8841,7
60933,1818,8
11015,433,7
71366,31845,8
52018,2251,9
19018,813,-1
22087,31338,6
49639,6372,7
38609,8841,8
16156,2251,-1
14042,2001,9
17027,71,8
23995,4810,8
8915,27899,7
32250,137,8
6303,384,5
17913,17074,9
17276,19221,8
5015,223,-1
35515,7337,8
41027,1889,9
31446,8861,10
38889,12069,9
34124,8438,-1
25702,7805,6
30216,14227,9
26228,232,7
25822,10155,7
66281,3427,8
5792,243,9
49665,23755,8
67004,2131,6
33182,138,7
57713,877,8
30719,225,10
59493,1965,9
22406,14397,9
30784,834,7
14076,16782,-1
63102,572,9
66570,1807,-1
57071,71,9
71461,523,7
24571,10572,6
56226,28391,-1
22423,527,6
46586,512,9
14246,9919,8
33208,9936,-1
1522,21431,7
66798,61,9
49231,182,8
32197,3653,7
29222,20545,7
28563,8425,8
14844,59,6
19338,10020,9
54643,7367,4
52020,59,4
26925,10497,8
4838,32,8
49032,1292,3
27547,732,9
5669,4134,6
69023,4224,10
31459,20,8
25548,2904,8
50030,4059,7
6034,6512,7
38024,14227,-1
51240,974,7
53129,4581,8
65457,29803,9
33480,389,5
72294,499,7
55005,762,6
71098,18139,6
71127,25397,8
39008,10737,8
27968,6682,8
53990,226,10
22143,4719,7
32660,1773,9
71915,18671,8
60743,9367,10
2336,25013,-1
51562,189,6
18070,4548,-1
48177,22689,9
23563,21431,9
60297,5,-1
13198,9989,10
61602,552,7
12788,8074,5
32201,10378,9
38633,355,-1
29823,849,9
43100,199,8
61255,32189,6
68270,1575,10
51012,2607,8
37934,11757,6
41860,11785,8
47269,16782,9
61494,435,6
66627,849,6
20588,28405,6
48270,523,9
34678,31772,-1
55578,16694,7
932,6791,-1
45823,11757,7
39155,3655,10
51141,3702,9
66800,10417,10
21317,226,7
6030,981,6
11058,135,-1
48119,2476,6
45349,14893,8
20175,2889,9
26078,2248,6
9995,102,7
28786,9919,10
16840,18095,9
26867,10155,-1
69802,18277,-1
49056,659,7
14971,25835,8
72857,11617,7
27183,11757,10
54392,578,10
27749,9919,9
70487,1827,8
52344,1719,9
28619,9041,7
28842,14467,-1
44820,2104,-1
4516,18099,7
46256,33075,6
23023,5682,7
34232,898,7
41695,476,10
45147,5112,7
26533,519,8
6385,1915,6
70142,6702,10
47807,1118,-1
25132,8408,-1
37811,5040,8
19135,25015,6
6920,162,9
52464,786,-1
43724,24833,9
10524,236,6
12883,22677,6
11436,867,10
67821,30347,8
66647,4898,8
27186,7791,8
47419,10620,10
11110,920,10
71151,1482,10
30904,8425,9
64416,17247,8
57270,10495,7
38843,16782,-1
61269,1410,7
34652,15451,7
5899,366,7
2864,28285,-1
21217,6512,7
48766,9851,-1
24574,9203,7
66902,1015,-1
57853,7135,-1
49883,9925,7
13858,4053,-1
53584,1829,7
1679,468,9
73286,7017,-1
33882,10162,8
61767,1210,8
4138,18897,10
53260,1878,9
33085,996,8
17413,5369,7
29716,936,8
7339,24211,5
58133,431,10
31568,26243,8
52306,356,7
69039,170,-1
16223,2904,10
53219,250,-1
11416,10798,9
69246,14397,9
6998,4282,9
39756,27,9
45944,870,10
24095,7193,10
70201,64,8
23536,11061,-1
49591,379,9
25492,1917,8
14242,430,-1
49083,889,8
41841,6127,6
66459,5690,9
11340,101,9
54487,2236,10
41370,2273,-1
54825,813,7
13008,30831,7
11230,79,-1
15473,18679,-1
31374,8310,9
51556,2166,6
57848,24,10
36349,13759,8
70574,31859,10
40696,26,10
72846,28891,10
37206,10834,8
58161,536,10
47098,16417,8
36204,746,6
5103,4246,-1
8006,4884,6
20684,6098,7
45624,2418,9
52307,793,-1
23439,3785,6
11410,14293,10
23197,8129,5
21628,10624,6
16147,249,9
7546,435,7
29430,60,7
66021,12637,-1
29779,16498,7
39407,2178,7
68799,2472,8
55318,3375,7
32872,1722,9
25670,223,9
56971,3322,7
34328,199,9
1145,449,8
24472,173,-1
19492,10713,-1
32650,4021,8
32418,834,7
26312,15225,-1
11450,1078,7
48543,28999,8
38135,18679,7
22062,19951,8
20103,1210,9
52527,522,8
59732,16742,10
46979,21273,8
47620,6682,7
59674,467,9
10204,330,6
15877,185,9
54109,5204,8
42649,27631,9
40742,9181,8
6733,529,-1
51945,1799,-1
3092,25437,4
26845,6007,-1
4522,5081,9
34411,8675,8
46122,11741,10
20470,594,7
13729,9790,-1
59481,1099,-1
15707,9135,6
22693,6288,9
52763,25649,9
47779,3712,-1
58662,18295,7
66021,9999,-1
24231,936,-1
25540,1604,7
60637,5682,10
8443,23281,8
47895,20509,10
1456,24455,8
17932,3230,-1
71097,14967,8
31057,23385,8
65697,85,-1
48759,4896,8
18636,3002,8
26577,12471,9
28679,3784,9
41433,11597,8
61214,759,10
69017,5958,9
41028,18277,-1
60200,10659,8
56157,1361,8
41743,9941,8
4153,263,8
46343,502,-1
43358,23273,-1
14404,949,4
52438,753,4
65362,22789,10
2695,23735,5
47804,2952,8
35519,20,7
62178,10620,9
1349,1559,9
20657,9515,6
65809,2026,-1
57832,8934,8
48059,11933,9
72627,10172,7
54404,1210,-1
31316,16009,8
27801,6594,8
7129,4224,8
13563,18671,-1
63227,3588,10
9218,10686,10
19375,7711,10
27399,9181,7
11293,28121,8
40902,24415,8
39617,15751,10
23496,1972,-1
58332,2497,-1
25409,11013,8
46757,15197,-1
49094,250,6
33285,60,-1
68091,2166,7
30930,28623,7
10614,9330,7
7178,10216,8
58435,1258,9
71127,24765,7
21021,3455,9
67417,634,6
63433,1195,9
19930,6637,8
24607,10357,8
7046,1075,4
56893,4536,3
53713,10196,6
13110,1535,9
43731,514,10
11472,5678,7
10419,31223,10
42257,8086,8
57563,576,-1
59021,1682,-1
23069,28223,9
63788,2001,10
23703,4214,8
49519,8277,-1
13846,7817,7
1103,16742,9
24744,10832,-1
56692,30344,-1
29336,1526,-1
64106,11597,7
1826,225,8
46310,1536,7
51854,537,2
20005,5667,8
50769,6758,8
59430,969,7
51764,6275,-1
56503,11741,9
48475,457,9
69859,11111,4
4998,30279,10
35431,57,8
13387,31859,6
34978,30307,7
33189,900,7
50776,10620,8
56419,15315,-1
47627,25183,7
59417,5630,8
12736,32547,8
22765,8364,6
6706,7060,5
50932,156,6
70536,22865,7
9487,1575,10
59225,8190,9
32141,30123,7
28351,9041,9
29367,4999,7
59863,202,-1
33211,8246,8
37990,861,9
51823,6882,6
8285,317,10
62949,20787,8
31691,10213,8
51163,10460,7
62333,2418,8
16148,10719,8
65088,1575,9
32534,6291,6
45495,1559,8
68938,405,7
10692,486,10
13569,33080,9
20752,813,-1
48625,28891,9
32096,22535,10
42591,18001,9
41337,19363,7
28550,3783,7
33010,6030,8
7672,6987,8
21728,20903,10
12473,4214,8
61024,442,8
28470,14713,8
39292,24765,8
40437,448,6
9531,31338,3
5218,1170,7
33257,93,9
21688,14527,9
65502,15197,8
2016,19021,10
47685,8277,8
44184,2954,9
57359,6746,9
50779,50,9
37972,1691,9
54657,14467,6
13145,12355,7
52080,147,-1
32808,587,7
13465,18393,6
17534,4224,-1
5204,4188,6
20654,16001,-1
4305,28121,9
16939,3503,7
58219,513,6
72822,1292,10
63052,10604,9
57617,3549,7
29907,1686,9
4628,996,7
55289,33338,10
58422,1564,-1
61767,18619,9
48485,2167,7
55999,530,7
45767,13655,7
51870,1195,-1
7686,493,9
15875,2993,7
37377,30895,4
37329,14813,9
61832,31722,6
25693,5507,10
60404,1719,9
59850,8577,9
8448,1498,7
11561,205,8
53113,8861,8
58920,248,8
25359,15689,8
34323,849,8
15458,6707,-1
51950,8675,7
41162,9936,7
57459,1222,9
50293,72,8
65172,684,8
65603,9581,8
13411,149,7
95,528,6
49621,1005,-1
25730,27899,6
17487,6213,9
19898,21327,-1
37539,27891,5
60407,137,9
54084,1120,-1
9358,9731,-1
65595,18679,8
58505,2026,9
9892,13411,8
2783,20785,7
44106,27775,7
6953,4186,7
23432,3593,9
11353,202,10
23533,14175,8
32808,4789,10
31898,31424,6
39575,3342,7
72212,6746,-1
31955,18429,10
30773,1543,7
42730,387,-1
4004,25159,7
66923,6444,8
36542,14921,8
69987,14227,4
51016,1273,-1
41207,2593,6
57853,372,10
35767,19365,6
50851,7817,8
16036,900,9
11822,28171,9
28719,14719,10
72414,11737,8
41317,16498,8
53116,4601,-1
61706,18689,10
12575,8536,7
35174,530,7
67529,543,-1
37817,7870,-1
58604,227,8
31088,5114,-1
62198,18689,7
65397,8624,-1
43208,26349,8
2015,5781,6
60468,66,-1
37769,15051,-1
9344,10886,7
48320,18677,7
55089,4021,8
44566,14345,8
36597,11597,7
23286,7580,8
17439,25283,6
7509,1194,9
20567,16524,10
45889,73,8
13559,120,7
9670,3594,-1
71448,32608,-1
22422,6351,9
22962,3712,10
53698,18723,7
59438,10721,9
69143,4447,8
37322,6547,8
29013,1109,7
71512,121,9
51616,906,10
42223,19815,9
40280,1531,10
52175,1433,7
44566,6682,7
65040,23283,6
23791,12413,10
47051,12859,9
53683,1530,8
68939,12355,-1
16797,24451,-1
10497,6187,10
60725,7724,9
12016,1003,6
14219,1530,-1
166,15809,9
43757,10863,9
51996,11837,-1
24250,9776,7
32417,98,8
17502,19211,8
48845,20045,6
55444,9513,10
57308,11617,10
10580,2181,1
9083,9982,9
63351,15051,-1
6893,6896,-1
55427,18661,7
13008,28223,10
46901,6773,-1
22559,813,8
59280,6,9
52227,6213,-1
35521,2994,10
50685,6791,7
23290,1535,10
8688,23383,7
11401,7592,-1
17026,1,10
46631,29786,-1
34816,22147,7
58519,530,5
70854,26349,8
66561,9002,-1
42970,16498,8
19930,21105,-1
17804,1482,10
56861,1686,-1
61602,8934,8
31215,16592,7
47282,4033,6
64332,227,9
70366,13561,8
19233,12859,9
54501,2759,-1
18576,5764,10
59698,297,-1
37547,4814,9
30318,11843,8
73088,10491,8
19602,10793,9
11319,5332,8
18054,3901,9
66005,593,8
3459,11597,9
41337,2589,-1
7551,801,-1
27393,16916,8
53061,8934,8
10650,1699,10
40004,535,8
40604,10711,-1
11145,3759,9
12094,1691,5
62657,5593,-1
65754,982,2
67997,6774,9
72435,8100,-1
2554,11741,9
12533,11067,-1
8221,5772,-1
44580,523,8
25989,1489,7
56124,853,9
10760,1,8
52490,1117,-1
32588,24765,10
72585,90,-1
59258,5060,-1
69739,12355,9
26949,2597,6
11492,1301,10
30106,11227,-1
49838,20,-1
3287,33082,7
47706,1535,8
5159,405,7
66958,5205,7
5571,2248,-1
39877,5300,8
58378,397,-1
64682,3627,-1
62649,30740,7
1390,892,8
52098,227,10
38757,23251,7
39964,22199,-1
47707,1686,9
5244,6444,6
67156,6574,8
8614,164,9
32807,899,8
69821,6,8
4148,25389,7
26616,565,8
30080,14075,8
10840,376,7
59870,2772,8
10996,8086,8
53464,530,10
16817,3230,6
3093,3455,6
58603,15775,7
50043,5909,8
54603,6610,-1
20642,20931,6
28451,857,5
38084,442,-1
31553,5114,10
49377,10209,8
42074,1050,-1
36382,4224,9
63689,16498,9
33201,14811,-1
45455,20583,9
45073,6702,9
36630,11319,8
67666,4181,9
1705,550,8
59539,245,10
60352,10417,6
10260,2926,7
39852,1535,-1
69030,9253,8
11639,541,5
57529,1108,8
26375,1341,4
35052,120,7
69078,31564,10
58919,12477,8
12929,14719,8
31547,18679,9
31823,2248,7
35273,31338,7
40831,15451,9
64608,14467,7
7359,20,-1
15230,7054,-1
8221,200,8
22206,3455,7
41031,355,7
72165,11633,9
24821,11433,7
12977,10470,7
57317,4725,8
8619,2993,7
64173,846,9
15766,3784,8
10788,64,7
48741,11771,-1
45429,28171,8
22328,147,-1
5886,19163,7
34162,28121,9
39474,14397,9
65646,12549,-1
30865,9335,6
1771,23321,7
59182,587,8
48867,5958,10
19754,9989,10
60678,144,7
11186,1498,8
47291,9047,7
48216,2595,7
70938,23309,4
6540,81,8
16218,4975,7
51680,4070,-1
37912,10589,5
8418,6347,6
16325,1292,8
42992,1195,8
2991,10080,8
54732,3731,8
41389,16742,6
28763,2129,8
38146,2899,9
44174,7054,-1
67485,1887,-1
2701,23101,-1
58522,777,8
51119,71,7
64677,30458,7
50889,165,-1
49052,19285,-1
11186,68,8
16742,23277,9
64384,14967,9
53679,1015,-1
53407,777,-1
19661,10156,-1
296,10418,-1
7180,408,8
10865,205,10
43111,4898,7
31763,4026,10
1875,5680,6
7453,5772,6
39037,3588,9
48169,1530,7
8448,934,10
61767,15379,7
65450,7311,8
37990,2759,7
298,16444,7
65519,153,10
48520,22135,9
27647,857,8
9025,30276,9
37818,10418,8
19220,18851,6
5423,2251,10
58439,4037,7
34869,5114,8
23192,617,5
15554,11757,8
3360,28623,8
23039,849,8
55885,22535,8
54397,232,9
51016,30,-1
49095,1943,8
30895,380,-1
58539,1275,6
12567,5114,8
64868,12729,7
28231,10490,8
19683,27633,8
45543,22535,7
58580,47,8
10818,2403,8
59487,8726,-1
6265,9969,9
26636,11359,8
22606,10020,6
47571,10721,7
72061,2904,10
56879,6201,10
40108,7791,9
6841,451,7
73072,3092,10
61676,9130,10
23355,16916,7
67904,1118,8
33909,19163,8
47023,8516,8
65098,10378,-1
48352,28907,10
10880,164,10
60070,4970,6
16226,8074,10
45294,2104,8
62405,5391,-1
63499,22135,8
42106,205,10
60288,6372,-1
65272,21855,-1
53168,4896,7
59679,374,5
5765,4280,-1
1143,16762,-1
68203,61,-1
63976,22673,-1
17960,11759,-1
40691,1047,8
43701,4181,9
71537,6347,7
68454,10209,6
64820,3199,10
55135,5734,8
28036,7769,-1
65840,31498,4
27884,18441,10
48821,840,7
7297,578,4
63232,29786,9
44877,268,9
60565,28677,7
11040,205,9
36791,21881,10
34259,30240,9
20455,1940,6
58864,451,10
22170,1719,7
40996,27601,8
2165,13655,7
68155,6702,8
54332,23321,7
51052,558,9
65682,28299,8
65894,853,9
35595,25687,10
29452,435,9
4283,860,5
30801,27525,-1
784,1689,8
16688,1829,10
69877,28701,10
28426,31499,5
4093,17513,4
63475,11741,10
37237,31405,8
63503,22535,10
39277,1195,6
56621,13939,8
314,11617,8
40822,522,8
60413,160,7
60590,274,7
30581,2236,8
45820,9919,7
3070,10087,8
56554,11887,9
10979,20,6
70439,1222,8
72516,889,9
25945,4672,-1
58725,1789,5
60365,19857,7
50599,596,6
11415,330,-1
47679,2889,9
54560,813,9
21976,14539,1
65425,90,6
24241,25183,9
6962,5630,8
1541,15039,10
30665,30831,6
17762,1559,7
47243,4224,-1
35476,12189,9
58380,94,9
58008,846,10
17231,10161,10
5524,2131,8
11055,7103,7
52224,877,9
68536,6045,8
27064,1257,8
36619,269,9
55374,6682,-1
57353,3407,9
26433,11577,10
49209,10163,-1
41221,9756,9
60229,6,7
44756,759,8
64322,16694,-1
27621,10110,7
66742,191,-1
59504,6205,7
39155,4059,7
45845,4835,5
48684,16035,8
47179,788,-1
5374,10447,6
780,226,-1
321,23673,9
9974,8516,7
48891,6171,5
7942,13759,7
54367,10490,3
24893,15417,7
59758,10162,9
66700,6895,9
26764,6547,-1
12934,481,-1
43299,28309,-1
55643,2113,-1
65152,21681,10
18393,16916,8
14743,25159,-1
31098,13659,-1
39628,431,8
45603,29803,9
45296,13333,5
261,3342,8
31978,20541,6
70838,16049,8
55463,1718,8
14923,14227,8
1216,138,9
61437,934,8
65118,31096,7
53067,150,10
14890,20541,7
35240,30123,7
24684,9201,9
19213,12531,8
45929,355,8
39299,356,5
12016,2904,10
56503,9253,10
23306,28121,7
18338,19363,9
23804,48,6
52392,1,9
16741,2476,6
45275,3503,-1
6930,1709,6
41583,883,8
43490,1887,-1
51258,953,7
53841,853,-1
66989,5356,7
26370,14293,-1
38639,3702,8
27336,199,9
63253,121,8
4521,5081,8
70686,8516,7
59002,199,9
19502,10863,8
69752,15195,-1
65116,72,8
38517,10161,8
44524,269,10
9190,26243,9
64466,28121,8
19798,8074,7
17381,27833,-1
24345,1066,9
16664,205,10
288,8247,7
54492,4744,10
51853,2135,6
60336,390,6
17001,11981,10
39234,17895,7
10426,93,8
8254,880,8
10614,9756,8
13880,33,10
58407,9124,8
14207,2167,10
21976,5959,1
34879,29317,7
26396,7088,5
1303,15125,6
26773,4107,9
9492,9926,9
2833,25681,8
567,11499,8
37562,15605,6
31325,30503,-1
68762,1953,-1
72114,14513,9
312,2156,7
20884,10721,-1
10591,4551,9
60721,936,7
24239,2782,8
49536,199,8
50802,400,7
19740,6610,9
58799,30300,6
8656,861,-1
59400,770,9
63202,8407,8
5584,21405,7
67146,13601,8
33912,31848,4
9670,3974,-1
4081,5914,5
23715,1386,4
53708,11111,7
71946,25781,8
51665,1674,9
25208,7627,9
8039,2398,9
31373,19191,8
28630,285,-1
39935,98,7
56199,1689,9
7961,1726,-1
27626,1726,-1
43218,9919,8
56342,874,5
22698,4654,9
41766,24765,10
10046,11843,-1
57230,1575,8
48710,6702,-1
2888,28171,10
28119,20583,9
38003,12365,8
15381,5774,10
57674,9253,10
63689,11771,9
48766,24701,-1
46696,1894,6
57219,1722,9
30289,3342,9
24442,9047,-1
64043,16592,8
55255,4999,-1
31010,134,5
26480,16894,9
66049,2353,9
50063,2104,-1
65840,19021,7
15287,1840,10
12180,31368,7
24453,13367,9
49832,10845,4
